nink	1567388
cps	1320461
twi	899751
evn	1074540
bme	1314966
swir	1111863
duo	1750593
fthm	1753162
mirm	1759425
rex	744187
poww	1015383
bfc	1746109
oyst	1720725
allt	1365767
mpx	1129155
mfl	1045126
jfin	1743102
dtil	1357874
wttr	1693256
nsrpf	1536674
aspn	1145986
ebf	33002
onew	1772921
insw	1679049
lpg	1596993
amsc	880807
urov	1740547
tern	1831363
yin	1661125
crd-a	25475
nqp	870780
usx	923571
prth	1653558
alrs	903419
crnx	1658247
mrns	1267813
isee	1410939
sxc	1514705
myn	882150
sols	1519177
bbsi	902791
gdlc	1729997
pv	1818787
vki	908993
txmd	25743
cepu	1717161
ezoo	1752372
hpi	1176199
zyxi	846475
bmrc	1403475
cutr	1162461
rick	935419
jhb	1647933
mbi	814585
angn	1601485
wti	1288403
leo	818972
rapt	1673772
otrk	1136174
isd	1534880
nhf	1356115
dpg	1515671
rlmd	1553643
hec	1803901
hesm	1789832
atro	8063
fmac	1822219
aplt	1697532
gsl	1430725
bcel	1532346
atom	1420520
free	1753706
ctmx	1501989
asle	1754170
tlmd	1791091
dsu	1051003
crai	1053706
arow	717538
tg	850429
wsbf	1569994
mbwm	1042729
apxt	1777921
eqd	1818221
ircp	1128173
acnd	1805651
ntst	1798100
gbl	1060349
efr	1258623
jnce	1640455
avdl	1012477
siga	1010086
spnv	1825024
ncv	1214935
solo	1637736
cplg	1707178
jg	1737339
tdw	98222
motv	1827821
rcel	1762303
mlr	924822
cnbka	812348
snrh	1823854
syrs	1556263
ead	1210123
aldx	1341235
stpc	1830210
nvgs	1581804
hmtv	1567345
impx	1820191
opy	791963
nat	1000177
dhil	909108
fcbc	859070
cnsl	1304421
smts	1705259
dgnu	1827076
snr	1610114
frln	1810031
fsd	1494530
spne	1637761
mca	888410
svac	1794905
ctaq	1823634
mov	72573
axdx	727207
nstb	1834518
clar	913277
ephy	1827248
ccap	1633336
ruprf	1010000
mcft	1638290
nakd	1707919
gern	886744
itrn	1337117
dlth	1649744
lhdx	1652724
iiac	1825042
alt	1326190
ltrpa	1606745
stxs	1289340
kbal	55772
kvsc	1846068
anik	898437
awp	1390195
mux	314203
ibcp	39311
selb	1453687
ppt	827773
tgls	1534675
ctt	1341141
pacx	1829797
caf	1368493
cool	1829953
oepw	1824677
bdsx	1439725
vsec	102752
rmt	912147
dmlp	1172358
hmlp	1603016
nltx	1404644
jih	1787791
hckt	1057379
wizp	1218683
ufi	100726
amal	1823608
fuv	1558583
mtl	1302362
acbi	1461755
land	1495240
fhtx	1822462
hio	910068
wimi	1770088
stk	1471420
flng	1772253
mqy	890196
vrna	1657312
hyac	1819253
mdvl	1402479
apts	1481832
tnk	1419945
alpp	1606698
huiz	1778982
fixx	1661998
qell	1821171
amot	46129
icad	749660
ngac	1819493
bfst	1624322
mofg	1412665
flic	740663
gmda	1600847
amyt	1783010
acam	1846125
hql	884121
akba	1517022
ndls	1275158
plym	1515816
ntp	829365
avro	1681087
hofv	1708176
dba	1383082
pflt	1504619
lhc	1824153
xnet	1510593
axti	1051627
gbab	1495825
nls	1078207
senea	88948
fra	1259708
mrac	1830180
kvsb	1846069
sva	1084201
indt	1037390
klr	1719489
hbt	775215
fusn	1805890
tgb	878518
livx	1491419
clmt	1340122
mgi	1273931
yj	1759614
qmco	709283
omn	1090061
lfmd	948320
enpc	1816261
vrs	1421182
laws	703604
uve	891166
vacq	1819994
kvsa	1841873
rgs	716643
ktf	839533
bui	1528988
pmo	900422
gmhly	1438848
dske	1642453
flxn	1419600
rbnc	1606440
frph	844059
cio	1593222
sesn	1485003
thw	1635977
fisi	862831
cste	1504379
muj	1053988
snpr	1819584
mesa	810332
higa	1823776
voxx	807707
aqb	1603978
nrgx	1756908
bfz	1137391
cpsi	1169445
fmnb	709337
cprx	1369568
ccrn	1141103
true	1327318
olp	712770
xxii	1347858
drrx	1082038
egle	1322439
sbr	710752
nsco	1709682
cresy	1034957
bnft	1576169
bh	1726173
aray	1138723
labp	1785345
joan	1834585
bry	1705873
kala	1479419
llnw	1391127
ztr	836412
lsea	1721386
tmst	1598428
fwaa	1837014
spfr	1825079
itegy	1579597
thbr	1769318
bwb	1341317
coe	1659494
bq	1815021
hoft	1077688
eqos	1790515
cbat	1117171
dgica	800457
graf	1845457
advv	1698519
mhn	1038186
etnb	1785173
fuse	1807846
djco	783412
dnk	1785154
smmt	1599298
tpvg	1580345
btaq	1815526
one	1722380
acet	1720580
nan	1074769
sprq	1821850
cswc	17313
eex	1579214
bysi	1677940
wldn	1370450
gnk	1326200
rmgb	1820143
faii	1815849
lkco	1487839
opt	1815620
ccbg	726601
rgp	1084765
fcac	1816233
tour	1597095
wuyi	1687065
miy	890393
yrd	1631761
thcb	1760689
aef	846676
fsrv	1785424
vktx	1607678
cap	1722438
mogo	1602842
kndi	1316517
crge	1277250
sppi	831547
atlc	1464343
sgu	1002590
bpiry	1437441
ocx	1642380
trc	96869
hpf	1189740
gp	1584547
gbli	1494904
intz	736012
min	826735
frsx	1691221
deh	1812173
yac	1815302
vntr	1705682
jcic	1822312
gmbt	1836190
prof	1628808
twnd	1814215
ppgh	1826333
slcr	1826553
inzy	1693011
nnax	1132509
legh	1436208
alto	778164
zixi	855612
tkat	1491487
npa	1780312
etb	1308927
snse	1829802
rrbi	1071236
urgn	1668243
svfc	1837240
ht	1063344
infu	1337013
msgm	1821175
mpaa	918251
new	1726189
bhb	743367
pmx	1181506
dzsi	1101680
afb	1162027
cbah	1828723
clfd	796505
glsi	1799788
mcb	1476034
bsrr	1130144
tsia	1826000
orph	1764791
nunz	886093
clpt	1285550
vpg	1487952
ccne	736772
eto	1281926
autl	1730463
ipi	1421461
gnty	1058867
spfi	1163668
nexi	1538210
ftcv	1829328
conn	1223389
sftw	1753539
hcar	1824846
tnxp	1430306
biox	1769484
trtk	1560905
ssti	1351636
prtg	1095435
gain	1321741
jri	1539337
spro	1701108
nodk	1681206
chs	897429
rsva	1828318
grbx	1419275
maac	1819263
aenz	1572621
piai	1819175
vstm	1526119
edd	1388141
atnx	1300699
sien	1551693
ctrm	1720161
dmyi	1824920
htbi	1538263
fly	1407298
eqbk	1227500
otlk	1649989
imcc	1792030
pkoh	76282
nisn	1603993
bym	1181187
invu	862651
prsr	1825473
hook	1760542
bned	1634117
repx	1001614
asa	1230869
glo	1350869
hffg	1680873
wkey	1738699
pmm	844790
wsr	1175535
swbk	1829730
bkt	832327
rvp	946563
flmn	1703785
sprb	1683553
nev	1469392
wtba	1166928
ello	946394
mcbs	1747068
yell	716006
pfl	1244183
pdac	1821317
afib	1522860
meip	1262104
ecc	1604174
raac	1824734
dsm	855887
pbyi	1401667
kavl	1762239
hear	1493761
hawel	46207
jro	1289213
muds	1820727
anip	1023024
bbcp	1703956
mreo	1719714
xoma	791908
nbev	1579823
rtto	1646576
rbb	1499422
osbc	357173
jpdyy	1615026
csta	1834032
lctx	876343
xpoa	1821742
vhc	1082324
hmco	1829042
pnnt	1383414
trns	99302
ebtc	1018399
btnb	1831236
frx	1826889
gut	1080720
mmt	809173
msb	65172
tufn	1757399
pmf	1140392
uavs	8504
ncz	1227857
ibex	1720420
fulc	1680581
crdf	1213037
wve	1631574
uan	1425292
dssi	1761940
bvh	315858
mcr	851170
natr	275053
ooma	1327688
ufpt	914156
kldo	1751299
cstr	1676479
stxb	1499453
expc	1779128
hcmc	844856
qtnt	1596946
rfi	891290
soac	1798562
oia	835333
gwrs	1434728
mvbf	1277902
altu	1822366
bsn	1815805
camp	730255
ctso	1175151
sgc	95574
rm	1519401
bkrp	1580095
ta	1378453
htpa	1828817
altg	1759824
asg	786035
igic	1794338
ffa	1291334
irs	933267
jaggf	1333849
artna	863110
lchd	1715433
ngvc	1547459
cue	1645460
rmm	1771226
rvi	1735184
ncty	1296774
fc	886206
ipha	1598599
fdus	1513363
ois	1121484
cznc	810958
powl	80420
sor	91847
alus	1781115
gpac	1831979
spke	1606268
vmd	1729149
leju	1596856
fof	1375340
gtxmq	1735707
mbii	1441693
gxgx	1752828
onct	1260990
sqz	1604477
amnb	741516
sfst	1090009
clrm	1831937
nh	1566469
gtyh	1682325
tei	909112
tzps	1823481
enfa	1828972
lizi	1783407
axu	1364128
dgns	1827075
bdsi	1103021
rpla	1763731
jgh	1615905
avnw	1377789
taco	1585583
psac	1805521
care	1829576
agle	1636282
sona	1325670
kirk	1056285
vlgea	103595
nlst	1282631
ipldp	52485
ozsc	1679817
peo	216851
tffp	1733413
codx	1692415
gtii	356590
vrca	1660334
csse	1679063
ble	1176194
hayn	858655
soly	1548187
itmr	1613170
ftiv	1777835
kldi	1752474
vyne	1566044
uxin	1729173
klaq	1823323
men	844172
gss	903571
eot	1454741
erc	1227073
ccac	1794621
lpi	1528129
gfn	1342287
jvczy	1534648
splp	1452857
inbt	1657803
myj	884216
hyi	1497186
lbti	1384135
ardc	1515324
ncmi	1377630
fpi	1591670
tinv	1820144
aout	1808997
fbio	1429260
mta	1722606
bxc	1301787
ivan	1819142
dspg	915778
smbc	916907
zest	1437491
mson	880432
jfu	1619544
evc	1109116
civb	944745
biio	1575420
evi	65312
litb	1523836
frgi	1534992
nebc	1826018
ins	320340
atax	1059142
imnm	1472012
gpm	1310709
kinz	1820875
loop	1504678
fbrx	1419041
pcq	1140411
ubx	1463361
leu	1065059
surf	1718108
cpsr	1805087
amrk	1591588
oncr	1671818
wilc	1030997
vtru	1805012
inbk	1562463
tk	911971
stic	1819574
tmkr	1821606
apyx	719135
fiv	1687081
mtrx	866273
pavm	1624326
vih	1820302
fngr	1602409
epwr	1825720
mcbc	1053584
swet	1828914
eac	1832765
ptsi	798287
rdhl	1553846
tti	844965
ader	1822912
flnt	1460329
scpl	1760717
txcb	1006840
smmf	811808
prtk	1178711
qh	1781193
luna	1239819
cdak	1659352
psf	1498612
noa	1368519
ciso	1777319
iaca	1821018
ctac	1824577
ptvca	9346
clii	1821159
athx	1368148
nmy	897424
vra	1495320
thtx	1512717
nak	1164771
nwpx	1001385
abus	1447028
plpc	80035
cogt	1622229
cvlg	928658
rlgt	1171155
seovf	1491434
smbk	1038773
kio	1515940
cvgi	1290900
fiii	1784168
ftsi	1529463
stim	1227636
ibio	1420720
puyi	1750264
tlys	1524025
tast	809248
nvec	724910
cru	1825497
rcs	916183
ceix	1710366
lcut	874396
srt	1031029
blct	1791278
catn	1632275
kzr	1645666
lnd	1499849
cspr	1598674
hlah	1826814
glad	1143513
bgh	1521404
rcky	895456
whf	1552198
cem	1488775
itic	720858
fct	1282850
ccb	1437958
hysr	1481028
aone	1816613
acv	1636289
ghl	1282977
svok	1828672
gsaq	1823707
crsa	1723648
lmrk	1615346
tekk	1822027
ppta	1526243
mqt	887394
pgsvy	902053
asaq	1819510
mvt	897269
fssi	1822862
cdzi	727273
ueps	1041514
nl	72162
myc	882152
nnbr	918541
hbcp	1436425
hchc	1006837
ksmt	1814824
wtrh	1653247
oacb	1820931
plm	866028
crnt	1119769
hrtg	1598665
sunw	1172631
fdbc	1098151
empw	1822928
fldm	1162194
uihc	1401521
lokb	1821769
cbay	1042074
fnlc	765207
tlis	1584751
bgfv	1156388
mec	1766368
dbo	1383058
fei	1556336
utmd	706698
pbfs	1769663
fst	1815737
leaf	1365038
tyme	1537917
atto	1606457
lndc	1005286
mg	1436126
pfis	1056943
clvr	1819615
smsi	948708
ampe	1411906
vpv	895528
dbtx	1656536
shmp	1465470
brt	14846
ewlu	1517498
ddlx	1643194
hpx	1809353
pcyo	276720
fgna	1818502
silc	916793
bkn	894242
emf	809708
ftft	1066923
drio	1533998
cia	24090
kmf	1500096
srac	1781162
aht	1232582
lsf	1650696
tmq	1543418
safly	1538028
svfb	1837238
nbh	1178839
eskyf	1010559
imux	1280776
hbmd	1390162
vtgn	1411685
mtac	1826667
agmh	1705402
lovv	1605780
gf	858706
aspl	1819516
tisi	318833
nmci	1707210
acrdf	1762359
iea	1652362
dbl	1525201
glre	1385613
virx	1061027
cmcm	1597835
hymc	1718405
blu	1259942
pwfl	1774170
ormp	1176309
fbnk	1511198
usas	1286973
mepw	1627452
mue	1071899
nxtc	1661059
irmd	1325618
wia	1254370
borr	1715497
rice	1823766
rtpz	1828105
cto	23795
npv	897421
chn	845379
poetf	1437424
redu	1712178
eypt	1314102
cfac	1818644
freq	1703647
lptv	1643988
sund	1171838
cnty	911147
dcrb	1716583
lmnr	1342423
dbdr	1823144
pck	1170300
ucl	1775898
lbps	1830162
nsh	1816017
viao	1769116
mixt	1576914
lcap	1802450
immr	1058811
cnlhn	23426
nhhs	1503707
aeye	1362190
eigr	1305253
acev	1813658
beem	1398805
idba	1824036
apcx	1070050
tyg	1268533
trvn	1429560
prqr	1612940
nxp	883618
ezpw	876523
nuo	878200
fcbp	1716697
sbg	1816708
nr	71829
dsx	1318885
ssss	1509470
mci	275694
egan	1066194
nca	818851
nmtr	1551986
lhaa	1841948
bgt	1287480
akic	1826574
gpp	1635650
scvx	1794717
seel	1017491
trch	1431959
actg	934549
xers	1346302
fvt	1824434
sv	1822966
crhm	1461119
scor	1158172
phd	1305767
ags	1593548
esca	33488
mhi	1223026
mav	1258943
crmd	1410098
ftf	1233087
lbph	1832168
ngl	1504461
gpx	70415
arbg	1823826
drtt	1340476
shac	1820160
vii	1826011
orrcf	1390352
biot	1825413
spxx	1338561
cmpi	1651431
gik	1802749
plg	1095052
nxq	885733
blts	1827328
infi	1113148
ostr	1834226
paqc	1830531
niobf	1512228
ruhn	1753268
fsbw	1530249
mfm	801961
sbt	1680379
ds	1175483
fmao	792966
gstx	1497649
gpl	1300050
brbs	842717
pke	76267
supv	1517399
inlb	1500123
tsi	809559
bfi	1723580
zeus	917470
rrd	29669
pds	1013605
pht	1166258
hzn	1637655
sar	1377936
btu	1064728
hrzn	1487428
jrs	1158289
cece	3197
gte	1273441
lrmr	1374690
nmm	1415921
ivc	742112
acac	1823878
cidm	1173204
mgu	1326390
vinc	1796129
cerc	1534120
jhd	1666735
mhld	1412100
pcsb	1691337
kmda	1567529
dakt	915779
cinr	1575051
tgan	1715768
fins	1745059
cnf	1733868
nath	69733
bivi	1580149
mrmd	1522767
hcaq	1833769
expr	1483510
tlsa	1723069
iif	916618
cbnk	1419536
cato	18255
jof	859796
ston	1753886
sb	1434754
gdo	1472341
slgl	1684693
mulg	1629665
afcg	1822523
caba	1759138
valu	717720
aitx	1498148
onds	1646188
ayro	1086745
grtx	1563577
strs	885508
id	1698113
tschy	1614483
ptzh	1627469
nrim	1163370
next	1612720
ncna	1709626
glbd	1524829
kmph	1434647
uk	1821424
rei	1384195
cntg	1757097
flxs	37472
mtt	1454021
lego	1820272
fsii	1822711
dmb	1565381
odc	74046
uryl	1652842
wlfc	1018164
fen	1284940
ajx	1614806
clxt	1705843
vist	1762506
vcvc	1821595
bgr	1306550
ovid	1636651
acnb	715579
arya	1808805
agfy	1800637
cas	1822309
gfasy	1389207
at	1419242
ctxr	1506251
iti	350868
oeg	1108967
alpn	1626199
nuw	1450445
dlca	1831928
oca	1827669
krus	1772177
gmbl	1451448
crbp	1595097
evf	1070732
dwin	1812360
gpja	41091
itrm	1659323
vtn	883265
pfbi	887919
latn	1766146
aqms	1621832
gsmg	1738758
cslt	1433714
gau	1377757
lgi	1278211
tbnk	1447051
aku	1776197
dhy	1061353
prog	1580063
rcar	1016708
anpcy	1620678
wnw	1787803
ggt	921671
tipt	1393726
tmts	1822553
kor	1507964
scm	1551901
resn	1579910
vhaq	1823857
exfo	1116284
nhs	1487610
gnss	924383
etx	1563696
edn	1395213
emo	1517518
bkcc	1326003
gmlp	1415916
gldg	1538847
pvbc	1778784
lci	57725
mnov	1226616
emx	1285786
petx	1509190
vreof	1771706
mict	854800
srga	1760173
orrf	826154
brg	1442626
flc	1245648
eman	1046995
pfhd	1630856
suns	1508171
casi	895051
bhr	1574085
jce	1385763
pkbk	1315399
hbb	1709164
tcda	1595585
mdca	876883
ehi	1228509
amci	1843724
nept	1401395
pzc	1181504
renn	1509223
atlo	1132651
pcb	1423869
stal	1614556
fund	825202
evg	1287498
tlc	1722890
gnln	1743745
gwgh	1522690
stks	1399520
gceh	748790
jco	1686142
ckpt	1651407
tgrf	1551286
hqi	1140102
bcbp	1228454
aft	1502573
thm	1134115
logc	1664106
bblg	1419554
neti	1587264
fkwl	722572
fuaiy	1132571
ide	1417802
reemf	1419806
ttoo	1492674
scpe	1764301
czfs	739421
obsv	1685316
asln	1722926
watt	1575793
xgn	1274737
cvcy	1127371
bmtm	1568385
gaia	1089872
igi	1462586
fvcb	1675644
nml	1562051
ocn	873860
tusk	1679268
tsbk	1046050
fxe	1328598
opti	1557340
quad	1481792
amr	1704715
ihit	1682811
oxsq	1259429
adms	1328143
bctg	1819133
kuke	1809158
sj	1753673
ivh	1568292
agtc	1273636
mhd	1034665
scd	1270131
rdvt	1720116
fbiz	1521951
lcnb	1074902
emp	66901
dhf	1057861
belfa	729580
novn	1467154
eod	1386067
nksh	796534
vbf	5094
oesx	1409375
zkin	1687451
thca	1773087
efl	1701167
kvhi	1007587
ktyb	1000232
ontx	1130598
aveo	1325879
plx	1006281
smed	898770
smti	714256
hbio	1123494
edap	1041934
pstl	1759774
mlss	855683
gwac	1819989
grx	1391437
alco	3545
osmt	1739426
enx	1177162
lyts	763532
insi	30125
unty	920427
frbk	834285
gnrs	1790665
nhic	1805385
nbn	811831
hsaq	1814114
gix	1770141
mlp	63330
ctic	891293
mark	1368365
tmrc	1445942
gsv	1321847
nsl	1093428
nwfl	1013272
dfns	1777946
fdeu	1646109
dsac	1823466
saii	1816048
eoss	1651958
aif	1526697
enj	71508
urg	1375205
jagx	1585608
mpb	879635
izea	1495231
cveo	1590584
nxr	888411
pim	830622
istr	1602658
bset	10329
airg	1272842
jtd	1397173
lake	798081
rwbyf	1744345
tvac	1820566
weys	106532
oncy	1129928
pmbc	1109546
xyf	1725033
inb	1395057
mrge	1623360
kf	748691
cmls	1058623
kulr	1662684
pvac	77159
eht	1665817
pmvc	1807765
vtvt	1641489
hyb	825345
hurc	315374
xtnt	1453593
mtnb	1582554
sqns	1383395
ltrn	1763950
nro	1261166
cplp	1392326
gcbc	1070524
anvs	1477845
wneb	1157647
mrcc	1512931
enlv	1596812
wism	1756640
inka	1826671
crecf	1478035
bsl	1486298
tsoi	1419051
pcom	1204413
opp	1678130
bwfg	1505732
aaoi	1158114
myfw	1327607
eyes	1266806
mxf	65433
tcfc	855874
ffmgf	1641229
notv	720154
nrp	1171486
nen	746514
mdna	1807983
samg	1549966
acp	1503290
bgio	1691433
aryd	1838821
mhh	1437226
bwg	1504545
ueec	1096938
ggm	1551949
spok	1289945
fif	1513789
tela	1561921
boch	702513
pfd	868578
mbio	1680048
evgn	1574565
twn	804123
iin	88790
shbi	1035092
gnft	1757064
bcml	1730984
eq	1746466
iii	1371489
imv	1734768
dbb	1383084
cwco	928340
fhs	1786182
kxin	1713539
fve	1159281
glq	1316463
goro	1160791
slct	1263762
emkr	808326
oiim	1095348
wmc	1465885
sgoc	1412095
shsp	1506439
ycbd	1644903
actx	1096950
cih	1749797
acrx	1427925
pbt	319654
lode	1120970
inve	1036044
htzgq	1657853
plxp	1497504
pays	1496443
blsa	1823200
inse	1615063
th	1712189
bny	1137390
seco	1633441
oncs	1444307
chmg	763563
mogu	1743971
cgro	1799611
evfm	1618835
fgovf	1064052
wrap	1702924
mrkr	1094038
cix	1049606
srra	1290149
batl	1282648
seav	1763660
pana	1828989
mtcr	1634379
nmrd	1602078
cofs	803164
rbtk	1594204
mpa	891038
brpm	1839360
gnpx	1595248
glg	1556266
pmts	1641614
ocg	1776067
trec	7039
lazy	1721741
arec	1590715
svra	1160308
tmdi	840551
mdwt	355379
liqt	1307579
vnrx	93314
culp	723603
aptx	1674365
cmct	908311
coms	1178727
zyne	1621443
abgi	1833764
teaf	1704299
ipa	1715925
cdr	761648
niq	1564584
genc	64472
ft	833040
adma	1368514
cbh	1701809
snfca	318673
dmac	1401040
myf	882153
agrx	1261249
ictsf	1010134
sbbp	1634432
hlan	844959
rgco	1069533
groy	1834026
pypd	1611842
uti	1261654
stg	1723935
ymtx	1445283
tci	733590
pdlb	1703489
hyre	1713832
fstr	352825
gbnh	1735948
esxb	1323648
optn	1494650
inmb	1711754
swkh	1089907
byrn	1354866
vel	1692376
metc	1687187
kin	1561743
tara	1359931
ocax	1820175
cfms	1305773
msd	904112
nymx	1018735
rnet	1162112
osg	75208
mist	1408443
xcur	1698530
tnp	1166663
jdd	1255821
fll	891482
hlyk	1680139
levl	1412707
scph	1604950
cvly	806279
dgl	1383055
cpsh	814676
raca	1811764
nsrcf	1302084
linc	1286613
fccy	1141807
wrn	1364125
farm	34563
dmf	839122
esq	1531031
atbpf	1583682
jwel	1805594
jhs	759866
cala	1496671
bgx	1504234
fxy	1353613
sic	1723866
evbn	842518
inod	903651
aunff	1507713
sjt	319655
tzoo	1133311
atxg	1650101
dla	1101396
omeg	1832010
fnwb	1556727
sgam	1820201
alsk	1089511
essc	1760683
aih	1757143
rmbi	1767837
naz	892992
ecf	793040
cfrx	1478069
mven	894871
immp	1506184
mlac	1807594
sifi	1500213
eusg	1832505
nbse	1173281
cik	810766
chma	1339469
gne	1528356
flac	1828326
eldn	1404281
fcuv	1590418
grnq	1597846
stsa	1692830
vygr	1640266
htbx	1476963
cybe	768411
ifrx	1708688
celc	1603454
gleo	1784851
inf	1522807
hie	1519505
mrln	1260968
pbpb	1195734
phge	1739174
pxlw	1040161
hrow	1360214
piivx	1557265
mfin	1000209
axla	1633070
lmpx	1731727
ybgj	895464
abeo	318306
smtx	1108320
cxxif	831609
wbqnl	1785494
ccm	1472072
iga	1332943
chmi	1571776
aleaf	1754664
isba	842517
isr	728387
zdge	1667313
idty	1534154
bfra	1712641
eton	1710340
mitt	1514281
sncr	1131554
mmnff	1776932
fcap	1070296
fmn	1199004
tedu	1592560
gsit	1126741
zuus	1687926
pwod	716605
cnce	1367920
wea	1163792
jpt	1679033
ship	1448397
glto	1800315
strt	933034
bta	1343793
fgbi	1408534
capa	1816431
pfo	882071
orn	1402829
ctk	1734262
krmd	704440
asmb	1426800
essa	1382230
rnwk	1046327
znog	1131312
ctvz	794929
cbio	1124105
fenc	1211583
htoo	1819794
tsq	1499832
baos	1811216
usdp	1610682
mhf	830487
enob	1527728
vwtr	830122
chuc	1134765
qli	1779578
frtg	1602813
spi	1210618
ebmt	1478454
enz	316253
dpw	896493
mcmj	1785592
cmcl	766011
riv	1501072
opbk	1722010
fsfg	1435508
dmo	1478102
lwlg	1325964
evoa	728447
hglb	1622148
xflt	1703079
itrg	1722387
psix	1137091
ptn	911216
feng	1509646
lomlf	1509397
mntx	1302028
asys	720500
ger	1612875
ptmn	1372807
cffi	913341
bcv	9521
kshb	1604627
dnif	1059213
move	1734750
wwr	839470
ddmx	1828957
ytra	1516899
aqst	1398733
rdi	716634
svbi	868271
gein	1683131
racb	1819724
cee	860489
bsvn	1746129
asc	1577437
algr	1720025
xspa	1410428
dhx	1393883
cxe	845606
phas	1169245
mcn	1289868
caas	1157762
lyra	1327273
pei	77281
hqda	1304730
stnd	1492915
hil	1287808
ayla	1797336
hlxa	1821586
slgg	1621672
bmtx	1725872
imra	1672619
mrbk	1750735
vihd	1676580
jhi	759828
atos	1488039
cwgl	1562151
dbp	1383057
sup	95552
aspu	1487198
xin	1398453
lov	1705338
eml	31107
psti	1158780
plbc	1168455
srev	1310114
sybx	1527599
smlp	1549922
atcx	1751143
lngb	1602706
earn	1560672
scyx	1178253
calb	1752036
vmm	895658
xfor	1501697
csbr	771856
nc	789933
usio	1088034
bfin	1303942
avgr	1506928
fncb	1035976
eryp	1624422
rvsb	1041368
ihd	1496292
glyc	1253689
sama	1843100
dyai	1213809
clir	1434524
gtec	1735041
trx	1173643
boxl	1624512
bpts	1768946
when	943535
nba	1823882
bsbk	1787414
gdrzf	1072725
fcco	932781
tdac	1673481
idn	1040896
bene	1828735
azyo	1708527
mnsb	1693577
jroof	1602380
hepa	1583771
asur	884144
zvo	1305323
aerg	879911
nny	818850
visl	1565228
nwin	919864
heq	1496749
orgs	1460602
fraf	723646
sfe	86115
mnp	894351
vivk	1450704
optt	1378140
glop	1598655
ccnc	1641398
alya	1734520
ntg	1490286
cban	711669
mlllf	1714562
mfnc	36506
flux	1083743
fkys	737875
brez	1817640
acr	1332551
fury	1514597
bcli	1137883
jta	1265708
pbts	1754323
bwac	1821146
acbm	1622996
panl	1606909
sd	1349436
tuem	878726
pai	75398
edf	1501103
ganx	1819411
arl	1102238
kwac	1823086
aytu	1385818
jsd	1509253
mlvf	1550603
rocc	1824403
ovly	1431567
mgf	811922
motn	1822359
ghm	716314
bgsf	1474903
educ	31667
kzia	1075880
augg	1448597
gnca	1457612
ctr	1547341
tccr	1108645
pirs	1583648
aubn	750574
koss	56701
icbk	1470205
ela	701719
bbf	1137392
pw	1532619
ptk	1797099
ffnw	1401564
ctg	23111
vvpr	1681348
pebk	1093672
rmi	1746967
sieb	65596
ntrb	1676047
klxe	1738827
kblb	1413119
siox	1636050
apen	1251769
armp	921114
agd	1362481
apt	884269
nm	1333172
very	1575434
fnrn	1114927
pfsw	1095315
sbfg	767405
ubfo	1137547
cgo	1285650
asps	1462418
czwi	1367859
ofed	1501078
mdwd	1593984
phun	1665300
jax	1617227
brid	14177
vgi	1528811
rfm	1790177
eyen	1682639
mbcn	836147
bsgm	1530766
mpv	831655
ahac	1818382
usak	883945
mkd	1758736
nkg	1177219
biol	811240
ntic	875582
ivac	1001902
ksm	846596
inuv	829323
arav	1513818
ntz	900391
egy	894627
pcm	908187
imbi	870826
avbh	1443575
hwbk	893847
gtbp	109657
aezs	1113423
jyac	1824119
iaf	779336
mmac	1003201
acu	2098
rdcm	1016838
lfvn	849146
nmt	897419
eucr	1822929
clsd	1539029
nim	890119
ggz	1585855
elvt	1651094
ptrs	832090
otra	1821318
lark	1141688
sga	886136
sanw	1477246
bway	1505065
ftk	928054
clsn	749647
alrn	1420565
lee	58361
grin	1725293
pflc	1093728
tmrr	1685237
fpl	1589420
banx	1578987
bkep	1392091
sbi	882300
sppp	1539190
stmh	1697834
epgg	1501862
lpcn	1535955
gig	1836981
xela	1620179
aaic	1209028
aese	1708341
cdjm	1024095
pcti	1057083
unb	706863
fust	1636051
otic	1493566
pola	1622345
dlhc	785557
cytr	799698
aacg	1420529
func	763907
vero	1409269
gray	1534133
rbycf	1057791
admp	887247
cfbk	1070680
seed	1321851
pcsa	1533743
lmao	1831868
lybc	816332
stcb	1539850
evax	1828253
apvo	1671584
sal	1060219
tcon	1394319
smwpy	1455634
ltrx	1114925
prov	1010470
blrx	1498403
bkgm	1527383
vnce	1579157
clpr	1649096
dlpn	1282224
iec	49728
asrt	1808665
whg	1165002
lptx	1509745
elys	1080319
elox	1035354
scps	1772028
spe	897802
qk	1769256
emyb	1449794
ap	6176
bbxia	1814974
cmu	809844
atnf	1690080
ae	2178
bksc	1007273
chek	1610590
eff	1573698
pni	1170311
gdl	1378701
pine	1786117
necb	1847398
ljpc	920465
rmrm	1452477
rtsl	1575659
gdp	943861
qnbc	750558
sls	1390478
nerv	1598646
mft	891188
twin	100378
aprn	1701114
fonr	355019
hnw	1388126
lmnl	1351172
rayt	1539778
lxu	60714
asm	316888
krkr	1779476
uone	1041657
nuvr	71557
rrts	1440024
opof	740971
enbp	1437479
oss	1394056
jeq	866095
fcrd	1464963
geos	1001115
zsan	1587221
odt	1717452
cwrk	1515139
metx	1796514
lmst	1358356
cbfv	1605301
ulbi	875657
acst	1444192
mtbc	1582982
ped	1141197
mchx	1224133
rcat	748268
gmgi	1437925
clgn	1631487
laix	1742056
cxdo	1075736
stcn	914712
jmp	1302350
pgp	1318025
erh	1279014
slng	1043186
adoc	1824884
ngs	1084991
anix	715446
